Market,Permanent households or heads,Residents in permanent households,Average residents per household,Variance of residents per household,"Average monthly income (heads, all)","Variance of income (heads, all)","Average monthly income (heads, with income)","Variance of income (heads, with income)","Average monthly income (ages 10+, all)","Variance of income (ages 10+, all)","Average monthly income (ages 10+, with income)","Variance of income (ages 10+, with income)",Municipality
3203056,7311,24605,3.36175,2.3285,800.479,1509953.58125,898.2012500000001,1558007.17575,480.6475,849417.8115000001,766.6324999999999,1038800.98975,Espírito Santo JAGUARÉ
3203106,3517,10851,3.1321739130434785,2.357391304347826,908.9147826086956,1775682.0782608695,976.1269565217392,1810883.0547826083,533.4043478260869,1275693.9965217393,819.7595652173914,1615883.206086957,Espírito Santo JERÔNIMO MONTEIRO
3203130,4970,15782,3.164285714285714,1.9642857142857144,1202.5592857142856,7974980.621428572,1312.4860714285714,8451491.3725,717.8321428571428,3455579.158214285,1097.2435714285714,4699973.988928571,Espírito Santo JOÃO NEIVA
3203163,3550,10810,3.107142857142857,1.7835714285714286,623.9475,4059643.289285714,694.7524999999999,4326408.787857143,391.80392857142857,1674001.3192857143,592.5346428571429,2243306.8635714287,Espírito Santo LARANJA DA TERRA
3203205,41965,139807,3.3600787401574803,2.553346456692913,1156.9641732283465,4084364.262559055,1258.0692913385826,4181710.692559055,709.9776771653543,2253761.0392519687,1041.941220472441,2725563.1064960626,Espírito Santo LINHARES
3203304,4369,13402,3.123809523809524,2.0542857142857143,647.6552380952381,1030968.891904762,762.4266666666666,1143362.9023809524,403.1390476190476,674390.251904762,666.1471428571429,905634.9866666666,Espírito Santo MANTENÓPOLIS
3203320,10633,34049,3.163411764705882,2.3085882352941174,1030.734705882353,7897831.7850588225,1201.2816470588236,8728997.437529413,616.7169411764706,3632318.872352941,1015.5095294117648,5297357.552117648,Espírito Santo MARATAÍZES
3203346,4542,14215,3.1584,2.1656,880.1583999999999,3423088.2712,1023.1844,3697363.158400001,603.9552,2128720.4204,874.1175999999999,2745489.2304,Espírito Santo MARECHAL FLORIANO
3203353,3557,11100,3.1404761904761904,1.7795238095238095,872.6852380952381,926873.4728571428,907.4028571428572,933937.2633333334,529.1185714285714,555268.6395238095,758.6533333333333,619257.9247619048,Espírito Santo MARILÂNDIA
3203403,8325,25742,3.150535714285714,2.107142857142857,730.4932142857143,1169247.8275,809.9203571428571,1213790.0603571427,430.38142857142856,690250.8982142856,699.3216071428571,871637.3455357143,Espírito Santo MIMOSO DO SUL
3203502,5725,17731,3.1215625,2.2415625,814.77375,3832777.8940625,889.543125,3999351.3734375,477.9759375,1717380.9346875,725.09875,2303722.325,Espírito Santo MONTANHA
3203601,1861,5643,3.023333333333333,2.372,649.1533333333333,764134.0246666668,733.9993333333333,790029.4126666667,409.304,504699.078,637.6006666666667,626871.2119999999,Espírito Santo MUCURICI
3203700,5614,18387,3.3118421052631577,2.467368421052632,680.3521052631579,854208.7071052631,767.473947368421,900030.2718421052,406.99157894736845,545775.4171052632,658.385,687506.1821052632,Espírito Santo MUNIZ FREIRE
3203809,4449,14322,3.1996153846153845,2.451538461538461,876.4423076923077,1447830.298076923,939.2046153846154,1464158.5776923078,523.5619230769231,820392.9357692307,777.7846153846153,987939.6873076924,Espírito Santo MUQUI
3203908,14408,45706,3.1787058823529413,2.198352941176471,989.5758823529412,4711245.972941176,1102.044705882353,5494288.312823529,594.5697647058823,2198362.2998823533,906.1448235294116,2990758.2625882355,Espírito Santo NOVA VENÉCIA
3204005,6522,21510,3.3253488372093027,2.2693023255813958,774.4413953488373,1365755.129767442,838.0588372093023,1423413.6830232558,449.95255813953486,877623.7911627906,703.8476744186047,1171736.5795348838,Espírito Santo PANCAS
3204054,7165,23738,3.290681818181818,2.6875,864.6520454545455,10133270.01590909,1017.8297727272728,11574447.998636363,513.741590909091,5982501.493409091,880.3534090909092,10096416.784772726,Espírito Santo PEDRO CANÁRIO
3204104,7437,23821,3.225106382978724,2.4095744680851063,795.901914893617,1212265.4540425532,876.6548936170212,1233485.734680851,516.6874468085107,977974.3725531916,754.8427659574468,1164111.156170213,Espírito Santo PINHEIROS
3204203,5748,18034,3.0176666666666665,2.0245,1235.6276666666668,2957083.297166667,1404.1891666666668,3070849.1795,757.092,1929590.7956666665,1189.7308333333335,2403867.171166667,Espírito Santo PIÚMA
3204252,2238,6910,3.088333333333334,2.339166666666667,700.3191666666667,1876930.275,788.2583333333333,1973737.5158333336,406.32916666666665,852288.8933333334,638.2875,1090884.53,Espírito Santo PONTO BELO
3204302,3301,10257,3.0600000000000005,2.247727272727273,716.3372727272728,990282.0322727272,794.7159090909091,1020959.335,450.89272727272726,658929.22,699.0572727272728,814543.7690909092,Espírito Santo PRESIDENTE KENNEDY
3204351,5461,17498,3.243076923076923,2.021153846153846,1012.5153846153846,3807641.898846154,1063.1292307692308,3984593.760769231,550.2215384615384,1674461.4884615387,849.3915384615385,2269671.981923077,Espírito Santo RIO BANANAL
3204401,3629,11315,3.1185,1.823,991.175,3613377.0025,1061.5065,3707323.5705,602.199,1798574.116,890.1155000000001,2313725.319,Espírito Santo RIO NOVO DO SUL
3204500,3813,12203,3.169285714285714,2.458214285714285,655.1678571428572,1204730.8596428572,757.1921428571429,1318453.1157142858,410.57714285714286,615826.5064285714,658.1178571428571,823266.4603571428,Espírito Santo SANTA LEOPOLDINA
3204559,10123,34153,3.389846153846154,2.083692307692308,849.5566153846154,3036880.800923077,895.3947692307693,3102786.472,546.2513846153846,1617819.679076923,762.3298461538462,2082216.460153846,Espírito Santo SANTA MARIA DE JETIBÁ
3204609,6914,21800,3.121081081081081,2.0043243243243243,1088.9678378378378,2693494.3321621623,1163.6094594594597,2754576.375135135,654.765945945946,1469655.231081081,963.474054054054,1828613.1532432432,Espírito Santo SANTA TERESA
3205002,124993,407869,3.261421052631579,2.375035087719298,1243.0558771929825,4479845.380070175,1380.2726140350878,4627316.869087719,747.8693333333333,2358826.3674561405,1145.2303684210526,2963071.0788421053,Espírito Santo SERRA
3205010,6950,23796,3.402727272727273,2.6903030303030304,811.1133333333333,3832765.6375757577,890.459393939394,3942999.0103030303,483.04545454545456,1689210.895151515,780.4457575757575,2502635.6687878785,Espírito Santo SOORETAMA
3204658,2531,7983,3.1506666666666665,2.1733333333333333,754.816,1212648.4666666666,807.8006666666666,1287102.176,494.0826666666666,686638.2493333333,708.8253333333333,818710.9873333334,Espírito Santo SÃO DOMINGOS DO NORTE
3204708,10256,31703,3.119607843137255,2.0605882352941176,832.6633333333334,8810881.808431372,961.3003921568628,10533627.457058825,587.812156862745,4948011.58882353,847.8633333333333,6748671.345490196,Espírito Santo SÃO GABRIEL DA PALHA
3204807,3523,10363,2.8907692307692305,2.0746153846153845,709.1392307692307,1081102.5353846154,806.4169230769231,1160276.1534615385,476.34,702121.2346153847,711.0,856392.5169230769,Espírito Santo SÃO JOSÉ DO CALÇADO
3204906,32793,108479,3.2959278350515464,2.5349484536082474,1199.463144329897,5269581.998865979,1324.1746907216493,5541541.661804125,697.5331958762887,2777701.809536082,1105.3076288659793,3754775.830309279,Espírito Santo SÃO MATEUS
3204955,3512,11255,3.227368421052632,2.0589473684210526,843.4931578947369,1023136.1163157896,940.955789473684,1074252.9663157894,525.4563157894737,692010.4078947369,821.172105263158,955101.0184210528,Espírito Santo SÃO ROQUE DO CANAÃ
3205036,5726,19035,3.3317241379310345,2.357586206896552,823.9644827586208,2288471.0855172416,915.659655172414,2488281.977241379,498.6768965517241,1127157.3689655173,771.8689655172413,1456852.352413793,Espírito Santo VARGEM ALTA
3205069,6325,20428,3.3158823529411765,2.025294117647059,1025.3973529411765,2900217.5564705883,1122.5888235294117,3045435.281470588,623.3617647058824,1588570.2061764705,922.5397058823528,2011276.4170588232,Espírito Santo VENDA NOVA DO IMIGRANTE
3205101,18918,62418,3.293043478260869,2.3453043478260867,860.1576521739131,2234125.027652174,974.97,2437966.57652174,532.0577391304348,1070393.0190434782,848.4345217391304,1390988.9473913042,Espírito Santo VIANA
3205150,2800,8624,3.0682352941176467,1.863529411764706,757.3241176470589,1719125.9347058823,809.9664705882353,1764437.0882352942,476.4741176470589,836502.3600000001,680.6064705882353,1032467.0752941176,Espírito Santo VILA PAVÃO
3205176,4218,13795,3.293103448275862,2.077241379310345,904.1058620689656,4703365.284482759,1025.3055172413792,5454723.045517242,532.0637931034482,1979802.5651724136,828.2617241379311,3048241.202413793,Espírito Santo VILA VALÉRIO
3205200,134466,412293,3.076329866270431,2.283670133729569,1915.3050222882616,10106805.31716196,2079.3722288261515,10394853.575096585,1169.5697473997027,6455710.395364041,1689.193031203566,8005098.270668647,Espírito Santo VILA VELHA
3205309,108515,326728,3.0131993006993008,2.07006993006993,2846.8122552447558,23849013.974580426,3063.7188461538462,24239615.40131119,1737.9780944055944,15206855.674090909,2430.750576923077,18379070.107534964,Espírito Santo VITÓRIA
3200169,3765,11728,3.147692307692308,2.1546153846153846,599.4165384615385,706543.1138461538,693.3288461538461,741941.2565384617,375.87884615384615,426670.2469230769,593.6426923076923,542219.2207692307,Espírito Santo ÁGUA DOCE DO NORTE
3200136,2913,9410,3.244347826086957,2.166086956521739,871.8347826086957,4189992.106956522,912.5604347826088,4201163.535652175,479.88565217391306,1640136.2113043475,714.4604347826087,2052923.3360869568,Espírito Santo ÁGUIA BRANCA
5200050,2132,6858,3.189090909090909,2.188181818181818,908.79,1594170.0754545452,1038.692727272727,1658293.470909091,596.5590909090909,979697.8518181816,889.3463636363635,1158981.1963636363,Goiás ABADIA DE GOIÁS
5200100,4637,15299,3.3632142857142857,3.2842857142857143,914.2507142857144,1569142.652857143,998.2007142857144,1648009.9042857145,501.98535714285714,831394.6875,843.9167857142857,1167143.2339285717,Goiás ABADIÂNIA
5200134,6427,20029,3.069268292682927,2.129512195121951,1477.7685365853658,35026499.79804878,1583.0658536585363,35962805.544146344,795.3680487804878,16062249.036829269,1211.0856097560977,22639571.73170732,Goiás ACREÚNA
5200159,844,2460,2.846,1.6619999999999997,839.1299999999999,1258554.4640000002,924.64,1371817.724,546.1600000000001,797146.8219999999,774.978,969960.032,Goiás ADELÂNDIA
5200308,7409,23704,3.176136363636364,2.608636363636364,1014.9461363636364,21020282.403863635,1132.5486363636364,22596337.56840909,574.7440909090909,8720298.090909092,943.2702272727272,13981790.468863636,Goiás ALEXÂNIA
5200506,800,2047,2.602,1.644,1138.37,3304071.972,1204.358,3370400.2480000006,692.826,1832343.546,989.756,2334500.544,Goiás ALOÂNDIA
5200555,1453,4500,3.078888888888889,1.997777777777778,1189.4911111111112,4244089.534444445,1258.4433333333334,4354835.003333334,661.0844444444444,2204538.24,974.7788888888888,2850718.8588888887,Goiás ALTO HORIZONTE
5200605,2110,6794,3.1005882352941176,3.544117647058824,1375.3029411764708,36686992.71588235,1491.3482352941176,37743128.16294117,813.8864705882353,17375872.25470588,1240.8117647058823,22432651.955294117,Goiás ALTO PARAÍSO DE GOIÁS
5200803,2410,8061,3.537777777777778,5.858333333333333,915.2772222222223,2168990.709444444,1082.6322222222225,2262321.0738888886,526.2566666666667,1159978.887777778,823.9794444444445,1472573.588888889,Goiás ALVORADA DO NORTE
5200829,1091,3434,3.095,2.356,602.3639999999999,758042.246,730.072,834640.866,331.288,420707.413,650.483,586371.454,Goiás AMARALINA
5200852,1922,5488,2.9758333333333336,1.8491666666666668,872.5958333333333,1440822.6566666665,1053.8508333333332,1508850.0816666668,538.015,901262.5066666668,879.5324999999999,1186080.586666667,Goiás AMERICANO DO BRASIL
5200902,1286,3529,2.7954545454545454,1.4945454545454546,919.1463636363636,1133166.5199999998,983.4881818181816,1141768.9,506.0763636363636,654323.9390909091,787.7981818181817,782936.92,Goiás AMORINÓPOLIS
5201207,350,1010,3.013333333333333,2.19,1204.9233333333334,1647865.2333333334,1233.4133333333332,1663802.5733333332,775.1233333333333,1686120.4166666667,1088.4433333333334,2059700.593333333,Goiás ANHANGUERA
5201306,6825,20120,2.9314705882352943,1.892647058823529,986.594705882353,1568569.4185294118,1109.0626470588234,1630221.614117647,596.0017647058824,1180898.2920588236,953.1023529411764,1500290.5588235294,Goiás ANICUNS
