,DMA Code,DMA Name,universe,afghan,albanian,alsatian,american,arab,egyptian,iraqi,jordanian,lebanese,moroccan,palestinian,syrian,all_arab,other_arab,armenian,assyrian_chaldean_syriac,australian,austrian,basque,belgian,brazilian,british,bulgarian,cajun,canadian,carpatho_rusyn,celtic,croatian,cypriot,czech,czechoslovakian,danish,dutch,eastern_european,english,estonian,european,finnish,french_except_basque,french_canadian,german,german_russian,greek,guyanese,hungarian,icelander,iranian,irish,israeli,italian,latvian,lithuanian,luxemburger,macedonian,maltese,new_zealander,northern_european,norwegian,pennsylvania_german,polish,portuguese,romanian,russian,scandinavian,scotch-irish,scottish,serbian,slavic,slovak,slovene,soviet_union,subsaharan_african,cape_verdean,ethiopian,ghanaian,kenyan,liberian,nigerian,senegalese,sierra_leonean,somali,south_african,sudanese,ugandan,zimbabwean,african,other_subsaharan_african,swedish,swiss,turkish,ukranian,welsh,west_indian_except_hispanic_groups,bahamian,barbadian,belizean,bermudan,british_west_indian,dutch_west_indian,haitian,jamaican,trinidadian_and_tobagonian,us_virgin_islander,west_indian,other_west_indian,yugoslavian,other_groups
97,618,Houston,4760708.0,2755.0,1300.0,3.0,219446.0,42577.0,6208.0,7194.0,2649.0,6331.0,1319.0,4382.0,1571.0,5299.0,7624.0,1002.0,67.0,1341.0,1557.0,216.0,1093.0,5152.0,18471.0,588.0,3806.0,5854.0,17.0,304.0,1387.0,122.0,22694.0,2664.0,3236.0,9903.0,4647.0,139820.0,18.0,64362.0,1365.0,32065.0,8493.0,176987.0,167.0,6766.0,740.0,3070.0,117.0,11061.0,97502.0,908.0,43582.0,174.0,1370.0,78.0,137.0,34.0,214.0,3325.0,10116.0,376.0,27217.0,3161.0,3673.0,10231.0,3835.0,19880.0,26668.0,1428.0,367.0,1039.0,399.0,86.0,119082.0,33.0,6095.0,2147.0,3164.0,1178.0,48879.0,284.0,996.0,490.0,1406.0,1211.0,321.0,147.0,45087.0,7644.0,7370.0,1438.0,3962.0,2782.0,5147.0,22021.0,726.0,733.0,2013.0,26.0,1385.0,256.0,2232.0,8639.0,3640.0,175.0,2085.0,111.0,1922.0,3545951.0
98,619,"Springfield, Mo",707395.0,125.0,48.0,0.0,131990.0,2540.0,120.0,249.0,31.0,168.0,11.0,20.0,139.0,845.0,957.0,232.0,3.0,85.0,483.0,29.0,361.0,277.0,3830.0,123.0,156.0,694.0,0.0,79.0,606.0,4.0,1631.0,314.0,1731.0,4633.0,1331.0,68882.0,82.0,22957.0,203.0,6230.0,1642.0,109152.0,64.0,645.0,0.0,634.0,71.0,177.0,48124.0,24.0,13927.0,73.0,319.0,11.0,2.0,10.0,66.0,1269.0,5251.0,877.0,5840.0,747.0,1209.0,1498.0,1523.0,8946.0,8937.0,110.0,220.0,301.0,56.0,0.0,6018.0,0.0,102.0,1209.0,119.0,100.0,321.0,0.0,0.0,6.0,111.0,40.0,22.0,0.0,3444.0,544.0,4409.0,1880.0,97.0,768.0,2049.0,1866.0,56.0,0.0,25.0,0.0,0.0,109.0,459.0,587.0,56.0,416.0,158.0,0.0,336.0,228588.0
99,622,New Orleans,1035454.0,10.0,47.0,0.0,89752.0,7809.0,1194.0,73.0,1395.0,664.0,142.0,1626.0,312.0,1436.0,967.0,223.0,0.0,421.0,284.0,46.0,184.0,959.0,2955.0,98.0,9371.0,1182.0,0.0,63.0,447.0,6.0,771.0,104.0,341.0,1369.0,1105.0,32541.0,17.0,12593.0,156.0,76020.0,24090.0,32935.0,14.0,1387.0,22.0,626.0,57.0,391.0,31192.0,164.0,42483.0,94.0,199.0,0.0,40.0,16.0,5.0,1127.0,1834.0,51.0,3469.0,792.0,336.0,1021.0,902.0,4771.0,5483.0,78.0,129.0,149.0,67.0,0.0,27097.0,4.0,915.0,111.0,27.0,0.0,1090.0,25.0,0.0,19.0,32.0,0.0,52.0,70.0,24288.0,464.0,1151.0,279.0,142.0,384.0,733.0,3821.0,75.0,226.0,144.0,0.0,138.0,29.0,1815.0,688.0,160.0,0.0,539.0,7.0,272.0,608777.0
100,623,Dallas-Ft. Worth,5043092.0,2560.0,2297.0,78.0,469721.0,38072.0,4549.0,5823.0,4021.0,5441.0,1426.0,2667.0,1351.0,4682.0,8112.0,1201.0,304.0,849.0,1497.0,569.0,1202.0,4447.0,25448.0,1152.0,1334.0,4043.0,16.0,646.0,1053.0,59.0,14033.0,2785.0,4219.0,14610.0,6387.0,223479.0,204.0,97601.0,2028.0,23510.0,6937.0,202289.0,84.0,5554.0,455.0,4546.0,94.0,12446.0,155266.0,1080.0,50965.0,267.0,1593.0,154.0,141.0,64.0,170.0,6606.0,15679.0,782.0,25536.0,3576.0,3809.0,8414.0,5168.0,32882.0,42786.0,974.0,762.0,1184.0,424.0,17.0,136520.0,88.0,15184.0,3618.0,7541.0,2689.0,25074.0,79.0,419.0,2048.0,1487.0,3208.0,554.0,990.0,61234.0,12307.0,10180.0,2560.0,3154.0,3479.0,7397.0,11620.0,266.0,345.0,661.0,78.0,480.0,710.0,2099.0,4394.0,1189.0,161.0,1220.0,17.0,2734.0,3329340.0
101,624,Sioux City,1656534.0,138.0,332.0,0.0,137337.0,6369.0,531.0,865.0,266.0,1728.0,388.0,133.0,587.0,715.0,1156.0,97.0,29.0,173.0,950.0,14.0,2841.0,647.0,5490.0,423.0,8.0,1179.0,0.0,49.0,1291.0,40.0,17037.0,2219.0,18275.0,62039.0,2630.0,83595.0,22.0,42298.0,738.0,8446.0,2722.0,508965.0,149.0,1947.0,46.0,943.0,79.0,448.0,103417.0,161.0,20677.0,256.0,677.0,1604.0,111.0,11.0,40.0,4838.0,56632.0,2125.0,11181.0,467.0,452.0,2974.0,6913.0,8698.0,12426.0,417.0,386.0,552.0,394.0,0.0,29430.0,14.0,1867.0,541.0,343.0,1861.0,911.0,2.0,1.0,1704.0,159.0,5156.0,37.0,22.0,12754.0,4058.0,23343.0,3519.0,243.0,1452.0,4964.0,1835.0,30.0,33.0,36.0,17.0,22.0,12.0,870.0,683.0,19.0,10.0,103.0,0.0,6630.0,439704.0
102,625,Waco-Temple-Bryan,9292823.0,7928.0,2345.0,569.0,558780.0,76079.0,9555.0,13078.0,6994.0,10932.0,2112.0,6544.0,2826.0,9514.0,14524.0,1980.0,158.0,2383.0,2893.0,702.0,2548.0,7630.0,38856.0,1108.0,5971.0,9308.0,156.0,725.0,1991.0,176.0,39448.0,4872.0,7080.0,22549.0,10102.0,312103.0,213.0,171047.0,2882.0,61274.0,17764.0,384627.0,415.0,9650.0,1164.0,6283.0,521.0,18188.0,240084.0,1343.0,86700.0,444.0,2006.0,210.0,270.0,73.0,367.0,9568.0,23270.0,1440.0,45932.0,5804.0,5772.0,16522.0,8414.0,49477.0,63326.0,2599.0,998.0,1924.0,811.0,114.0,195797.0,52.0,9548.0,5166.0,5684.0,2777.0,61623.0,404.0,1074.0,2610.0,2032.0,3670.0,729.0,721.0,85913.0,13794.0,16966.0,4339.0,6243.0,5123.0,12394.0,30313.0,834.0,1049.0,2496.0,61.0,1850.0,848.0,3056.0,13009.0,3616.0,233.0,3061.0,200.0,3205.0,6658507.0
103,626,Victoria,55858.0,0.0,0.0,0.0,1567.0,109.0,0.0,0.0,0.0,48.0,0.0,0.0,43.0,18.0,0.0,0.0,0.0,0.0,22.0,0.0,12.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.0,93.0,35.0,117.0,49.0,1428.0,0.0,429.0,0.0,410.0,64.0,5003.0,0.0,9.0,0.0,15.0,0.0,10.0,1457.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,88.0,0.0,313.0,15.0,72.0,14.0,33.0,443.0,511.0,4.0,0.0,24.0,0.0,0.0,159.0,0.0,0.0,5.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,53.0,0.0,46.0,7.0,19.0,37.0,93.0,261.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,12.0,40839.0
104,627,Wichita Falls & Lawton,214429.0,0.0,95.0,0.0,32693.0,219.0,32.0,0.0,0.0,68.0,0.0,0.0,7.0,112.0,0.0,0.0,0.0,212.0,164.0,24.0,40.0,147.0,1041.0,13.0,49.0,134.0,0.0,12.0,28.0,0.0,687.0,309.0,111.0,903.0,222.0,11932.0,30.0,5121.0,44.0,1509.0,297.0,17698.0,0.0,104.0,5.0,81.0,0.0,70.0,13930.0,6.0,2264.0,0.0,56.0,0.0,0.0,0.0,19.0,314.0,859.0,16.0,1343.0,154.0,90.0,185.0,217.0,1794.0,2488.0,33.0,3.0,22.0,38.0,0.0,2612.0,185.0,24.0,6.0,31.0,0.0,566.0,0.0,0.0,0.0,20.0,0.0,2.0,69.0,1344.0,365.0,437.0,138.0,0.0,193.0,624.0,705.0,13.0,4.0,3.0,0.0,84.0,108.0,27.0,427.0,5.0,0.0,34.0,0.0,24.0,111871.0
105,628,Monroe-El Dorado,308639.0,0.0,0.0,0.0,46087.0,1006.0,17.0,59.0,0.0,53.0,0.0,72.0,119.0,570.0,116.0,83.0,0.0,62.0,138.0,1.0,73.0,3.0,946.0,8.0,460.0,71.0,0.0,19.0,25.0,0.0,54.0,57.0,60.0,389.0,134.0,26353.0,0.0,4001.0,93.0,4290.0,828.0,5434.0,9.0,135.0,0.0,57.0,0.0,64.0,17081.0,37.0,2669.0,20.0,11.0,0.0,0.0,0.0,0.0,289.0,444.0,0.0,433.0,103.0,10.0,85.0,143.0,2010.0,2500.0,39.0,0.0,8.0,0.0,0.0,1750.0,0.0,20.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1473.0,100.0,259.0,51.0,4.0,24.0,248.0,102.0,0.0,20.0,18.0,0.0,0.0,0.0,7.0,12.0,12.0,0.0,33.0,0.0,23.0,189356.0
106,630,Birmingham (Ann And Tusc),2345097.0,133.0,74.0,0.0,633539.0,5895.0,379.0,116.0,31.0,2000.0,637.0,747.0,187.0,906.0,892.0,234.0,0.0,153.0,455.0,32.0,338.0,684.0,12006.0,116.0,373.0,1009.0,0.0,325.0,513.0,0.0,1026.0,510.0,928.0,4973.0,3010.0,158061.0,0.0,51338.0,611.0,11546.0,3090.0,78254.0,36.0,2082.0,131.0,1597.0,11.0,917.0,121042.0,86.0,22743.0,211.0,552.0,7.0,52.0,4.0,49.0,2611.0,4423.0,158.0,7314.0,1482.0,952.0,1958.0,2766.0,28825.0,29178.0,109.0,182.0,418.0,36.0,0.0,29654.0,21.0,399.0,170.0,435.0,161.0,1627.0,8.0,15.0,0.0,179.0,39.0,77.0,105.0,25699.0,719.0,3537.0,712.0,712.0,1010.0,4480.0,5344.0,155.0,132.0,3.0,147.0,45.0,42.0,1280.0,2546.0,305.0,218.0,458.0,13.0,107.0,1100383.0
107,631,Ottumwa-Kirksville,58202.0,0.0,0.0,0.0,8929.0,284.0,104.0,0.0,157.0,17.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,34.0,20.0,444.0,0.0,0.0,28.0,0.0,114.0,82.0,0.0,67.0,4.0,131.0,1428.0,70.0,5141.0,1.0,1799.0,6.0,691.0,78.0,12018.0,0.0,105.0,0.0,46.0,5.0,0.0,3977.0,1.0,847.0,0.0,15.0,0.0,64.0,0.0,0.0,277.0,550.0,516.0,205.0,0.0,17.0,90.0,47.0,543.0,969.0,6.0,14.0,0.0,0.0,0.0,1614.0,0.0,172.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,22.0,161.0,0.0,0.0,805.0,402.0,845.0,246.0,13.0,30.0,118.0,144.0,21.0,0.0,0.0,0.0,0.0,0.0,109.0,14.0,0.0,0.0,0.0,0.0,8.0,15452.0
108,632,Paducah-Cape Girard-Harsbg,990391.0,0.0,218.0,17.0,263539.0,2777.0,128.0,486.0,88.0,243.0,223.0,111.0,27.0,633.0,838.0,117.0,34.0,73.0,525.0,12.0,426.0,137.0,4944.0,172.0,71.0,568.0,12.0,62.0,373.0,0.0,663.0,351.0,756.0,4400.0,1226.0,114973.0,0.0,32327.0,304.0,8969.0,1458.0,125198.0,0.0,834.0,32.0,598.0,27.0,271.0,70508.0,56.0,13529.0,145.0,489.0,0.0,10.0,12.0,17.0,968.0,2595.0,1308.0,7028.0,533.0,347.0,1472.0,928.0,11553.0,13841.0,140.0,66.0,182.0,128.0,0.0,8326.0,1.0,291.0,56.0,33.0,144.0,848.0,25.0,9.0,185.0,203.0,64.0,65.0,3.0,6028.0,371.0,2349.0,829.0,152.0,596.0,3115.0,1012.0,65.0,0.0,88.0,0.0,120.0,43.0,374.0,293.0,0.0,9.0,20.0,0.0,2217.0,279476.0
109,633,Odessa-Midland,343528.0,6.0,14.0,0.0,22999.0,681.0,118.0,0.0,0.0,0.0,38.0,251.0,12.0,71.0,191.0,15.0,0.0,17.0,10.0,0.0,20.0,55.0,577.0,33.0,3.0,559.0,0.0,19.0,28.0,0.0,180.0,53.0,26.0,434.0,335.0,9768.0,28.0,2837.0,13.0,1005.0,218.0,7439.0,13.0,120.0,47.0,44.0,0.0,60.0,6887.0,11.0,1559.0,0.0,20.0,0.0,0.0,0.0,0.0,227.0,394.0,24.0,525.0,86.0,19.0,235.0,361.0,1346.0,1876.0,0.0,29.0,0.0,0.0,0.0,2337.0,0.0,43.0,0.0,23.0,0.0,1155.0,0.0,0.0,0.0,6.0,0.0,0.0,72.0,880.0,158.0,781.0,32.0,0.0,54.0,215.0,759.0,0.0,10.0,14.0,17.0,0.0,17.0,8.0,553.0,20.0,0.0,120.0,0.0,15.0,278080.0
110,634,Amarillo,326174.0,0.0,89.0,0.0,26033.0,813.0,32.0,334.0,0.0,144.0,0.0,51.0,90.0,42.0,120.0,14.0,0.0,34.0,211.0,43.0,63.0,57.0,1324.0,0.0,115.0,147.0,0.0,76.0,22.0,0.0,736.0,98.0,151.0,1354.0,212.0,17899.0,0.0,6496.0,48.0,2046.0,300.0,22765.0,32.0,154.0,0.0,38.0,0.0,759.0,12621.0,11.0,2476.0,0.0,8.0,7.0,2.0,0.0,8.0,81.0,629.0,15.0,1082.0,175.0,94.0,246.0,215.0,2770.0,3256.0,114.0,20.0,11.0,11.0,0.0,6769.0,0.0,319.0,82.0,61.0,0.0,156.0,0.0,0.0,394.0,65.0,151.0,0.0,0.0,4776.0,765.0,564.0,278.0,21.0,118.0,522.0,273.0,13.0,51.0,3.0,0.0,0.0,119.0,8.0,26.0,18.0,0.0,35.0,0.0,43.0,211605.0
111,635,Austin,1262939.0,1423.0,404.0,46.0,72476.0,11160.0,330.0,1805.0,1472.0,2486.0,343.0,504.0,686.0,1287.0,2247.0,472.0,0.0,454.0,714.0,37.0,586.0,1207.0,8898.0,219.0,676.0,1741.0,18.0,243.0,437.0,35.0,8392.0,751.0,1828.0,3753.0,3557.0,64051.0,12.0,58191.0,614.0,8920.0,2857.0,91160.0,20.0,1792.0,112.0,1469.0,189.0,3793.0,44015.0,209.0,15996.0,60.0,518.0,51.0,54.0,38.0,56.0,3267.0,5692.0,150.0,8876.0,1268.0,1357.0,3653.0,2095.0,12161.0,13750.0,362.0,190.0,327.0,312.0,5.0,16990.0,29.0,2101.0,456.0,225.0,7.0,3318.0,111.0,25.0,0.0,402.0,510.0,47.0,0.0,8558.0,1201.0,4869.0,1104.0,1302.0,1463.0,2724.0,2228.0,169.0,89.0,123.0,0.0,123.0,124.0,266.0,954.0,141.0,0.0,200.0,39.0,529.0,764561.0
112,636,Harlingen-Wslco-Brnsvl-Mca,1169837.0,0.0,26.0,0.0,17116.0,273.0,3.0,0.0,0.0,120.0,0.0,0.0,0.0,53.0,97.0,26.0,1.0,13.0,28.0,46.0,25.0,273.0,353.0,66.0,0.0,686.0,8.0,0.0,77.0,0.0,367.0,111.0,217.0,343.0,78.0,5784.0,9.0,1064.0,90.0,603.0,446.0,7964.0,0.0,38.0,0.0,165.0,9.0,146.0,3291.0,74.0,2091.0,0.0,45.0,0.0,0.0,0.0,0.0,132.0,1058.0,26.0,962.0,114.0,110.0,170.0,306.0,795.0,1012.0,23.0,36.0,5.0,11.0,0.0,739.0,0.0,56.0,23.0,0.0,0.0,47.0,0.0,0.0,0.0,5.0,46.0,0.0,0.0,552.0,10.0,605.0,82.0,36.0,124.0,177.0,245.0,0.0,12.0,113.0,0.0,0.0,0.0,77.0,43.0,0.0,0.0,0.0,0.0,29.0,1121088.0
113,637,Cedar Rapids-Wtrlo-Iwc&Dub,411180.0,0.0,304.0,0.0,37172.0,2645.0,45.0,134.0,10.0,1053.0,261.0,32.0,304.0,214.0,592.0,40.0,14.0,9.0,370.0,6.0,672.0,13.0,1222.0,60.0,0.0,500.0,0.0,13.0,318.0,0.0,8679.0,962.0,2577.0,3936.0,723.0,19433.0,21.0,11747.0,196.0,1822.0,640.0,146129.0,33.0,392.0,36.0,234.0,3.0,202.0,26408.0,120.0,4440.0,31.0,300.0,429.0,0.0,11.0,0.0,1666.0,13730.0,867.0,2530.0,201.0,78.0,638.0,1657.0,2282.0,3360.0,98.0,79.0,88.0,97.0,0.0,10277.0,0.0,108.0,122.0,26.0,332.0,339.0,0.0,0.0,88.0,52.0,1925.0,0.0,21.0,5028.0,2236.0,3883.0,1282.0,112.0,171.0,1323.0,523.0,0.0,20.0,36.0,0.0,0.0,4.0,139.0,284.0,0.0,0.0,40.0,0.0,2427.0,90949.0
114,638,St. Joseph,74428.0,0.0,0.0,0.0,12935.0,156.0,11.0,0.0,0.0,13.0,21.0,8.0,56.0,41.0,6.0,0.0,0.0,0.0,37.0,0.0,20.0,17.0,285.0,0.0,0.0,24.0,0.0,3.0,43.0,0.0,65.0,28.0,99.0,608.0,43.0,5637.0,0.0,1507.0,22.0,695.0,94.0,14248.0,0.0,64.0,0.0,32.0,12.0,17.0,6192.0,0.0,589.0,0.0,2.0,0.0,8.0,0.0,25.0,28.0,544.0,70.0,738.0,63.0,59.0,61.0,112.0,813.0,1035.0,0.0,15.0,0.0,3.0,0.0,724.0,0.0,141.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,528.0,26.0,364.0,364.0,0.0,135.0,202.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,32.0,25551.0
115,639,"Jackson, Tn",124591.0,0.0,0.0,0.0,28494.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,0.0,8.0,110.0,404.0,0.0,0.0,43.0,0.0,5.0,19.0,0.0,21.0,7.0,62.0,262.0,114.0,10224.0,0.0,4505.0,6.0,755.0,117.0,4728.0,9.0,133.0,0.0,57.0,0.0,3.0,9847.0,27.0,1640.0,10.0,38.0,0.0,0.0,0.0,0.0,77.0,482.0,0.0,311.0,3.0,36.0,68.0,392.0,2139.0,2168.0,0.0,4.0,6.0,0.0,0.0,3961.0,0.0,88.0,6.0,0.0,0.0,40.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,3755.0,0.0,141.0,109.0,0.0,50.0,184.0,124.0,0.0,0.0,27.0,0.0,0.0,6.0,83.0,0.0,8.0,0.0,0.0,0.0,0.0,52619.0
116,640,Memphis,4103571.0,46.0,108.0,43.0,726381.0,13377.0,1320.0,259.0,687.0,1755.0,357.0,1118.0,383.0,4577.0,2921.0,368.0,118.0,350.0,919.0,230.0,717.0,805.0,16974.0,313.0,1267.0,2305.0,12.0,438.0,473.0,0.0,3637.0,1234.0,2191.0,10460.0,3935.0,278011.0,28.0,85166.0,1058.0,24055.0,5542.0,164409.0,85.0,2275.0,60.0,2383.0,66.0,1450.0,199863.0,271.0,41385.0,217.0,874.0,14.0,77.0,2.0,102.0,4652.0,10561.0,624.0,14995.0,1890.0,1463.0,3138.0,3656.0,50858.0,50661.0,256.0,274.0,719.0,146.0,0.0,52386.0,130.0,1608.0,472.0,354.0,109.0,3242.0,455.0,70.0,519.0,887.0,199.0,47.0,84.0,42666.0,1544.0,7403.0,2120.0,533.0,2879.0,8300.0,4368.0,547.0,37.0,216.0,23.0,273.0,334.0,575.0,1394.0,359.0,36.0,574.0,0.0,565.0,2287030.0
117,641,San Antonio,5535136.0,2850.0,1468.0,588.0,426159.0,23034.0,2194.0,3882.0,1399.0,3950.0,760.0,1629.0,828.0,1854.0,6538.0,834.0,193.0,940.0,1610.0,450.0,1185.0,3707.0,20572.0,777.0,2446.0,5227.0,12.0,604.0,936.0,21.0,23016.0,2824.0,3173.0,11401.0,6139.0,207578.0,66.0,77482.0,1310.0,30636.0,8980.0,291723.0,81.0,4140.0,647.0,3402.0,256.0,10228.0,156043.0,1083.0,49902.0,256.0,1436.0,83.0,112.0,61.0,159.0,4677.0,14499.0,627.0,35063.0,3931.0,4010.0,7276.0,5915.0,33071.0,38161.0,512.0,568.0,1303.0,543.0,40.0,58391.0,114.0,3996.0,1134.0,2667.0,668.0,9828.0,37.0,53.0,851.0,1022.0,918.0,30.0,239.0,33029.0,3805.0,10676.0,2267.0,3212.0,3211.0,6926.0,9105.0,276.0,281.0,540.0,23.0,153.0,465.0,1622.0,3500.0,1323.0,58.0,848.0,16.0,1437.0,3903885.0
118,642,"Lafayette, La",400466.0,0.0,9.0,0.0,35921.0,1094.0,131.0,28.0,28.0,601.0,0.0,41.0,16.0,177.0,72.0,0.0,0.0,0.0,42.0,0.0,111.0,235.0,433.0,53.0,20746.0,583.0,0.0,0.0,11.0,0.0,189.0,47.0,38.0,555.0,40.0,9467.0,7.0,1928.0,0.0,58110.0,46106.0,8921.0,4.0,24.0,0.0,106.0,0.0,124.0,5956.0,0.0,3986.0,0.0,0.0,0.0,0.0,0.0,50.0,133.0,143.0,0.0,1503.0,115.0,260.0,2.0,112.0,1069.0,1009.0,15.0,0.0,0.0,0.0,0.0,1401.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,31.0,9.0,0.0,0.0,0.0,1132.0,2.0,153.0,82.0,40.0,59.0,161.0,401.0,5.0,0.0,15.0,0.0,0.0,0.0,53.0,287.0,25.0,0.0,16.0,0.0,25.0,198887.0
119,643,Lake Charles,158826.0,0.0,0.0,0.0,17339.0,377.0,21.0,0.0,0.0,177.0,0.0,12.0,73.0,19.0,75.0,0.0,0.0,6.0,26.0,35.0,14.0,17.0,609.0,4.0,4316.0,47.0,0.0,0.0,15.0,0.0,61.0,20.0,18.0,482.0,94.0,6786.0,0.0,2466.0,14.0,13734.0,15308.0,5307.0,12.0,140.0,14.0,0.0,0.0,0.0,6302.0,0.0,2424.0,0.0,5.0,0.0,41.0,0.0,0.0,248.0,271.0,0.0,300.0,12.0,372.0,198.0,11.0,891.0,940.0,0.0,0.0,16.0,4.0,0.0,1234.0,0.0,0.0,14.0,0.0,0.0,313.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,892.0,0.0,193.0,44.0,25.0,20.0,148.0,995.0,0.0,0.0,1.0,0.0,469.0,14.0,71.0,294.0,36.0,0.0,110.0,0.0,0.0,76871.0
120,644,"Alexandria, La",163815.0,4.0,0.0,1.0,36194.0,333.0,21.0,4.0,31.0,13.0,9.0,157.0,47.0,42.0,9.0,0.0,0.0,3.0,0.0,0.0,441.0,11.0,281.0,79.0,1635.0,50.0,0.0,0.0,0.0,0.0,32.0,57.0,31.0,96.0,153.0,7414.0,5.0,1366.0,14.0,11313.0,2126.0,2473.0,0.0,38.0,0.0,60.0,0.0,3.0,4360.0,0.0,1773.0,0.0,21.0,0.0,0.0,0.0,0.0,188.0,205.0,2.0,191.0,25.0,33.0,37.0,158.0,694.0,566.0,0.0,8.0,2.0,0.0,0.0,976.0,0.0,26.0,10.0,40.0,0.0,9.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,793.0,83.0,148.0,31.0,18.0,0.0,47.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,40.0,0.0,0.0,15.0,0.0,1.0,89891.0
121,647,Greenwood-Greenville,133414.0,0.0,0.0,0.0,11226.0,140.0,0.0,0.0,0.0,99.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,30.0,4837.0,0.0,794.0,0.0,272.0,25.0,1156.0,0.0,9.0,0.0,25.0,0.0,0.0,3101.0,0.0,1473.0,0.0,15.0,0.0,0.0,0.0,0.0,65.0,47.0,2.0,116.0,0.0,0.0,37.0,7.0,750.0,420.0,0.0,0.0,11.0,49.0,0.0,1185.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,0.0,55.0,0.0,0.0,0.0,151.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,62.0,0.0,0.0,0.0,0.0,0.0,107167.0
122,648,Champaign&Sprngfld-Decatur,456118.0,33.0,277.0,24.0,63383.0,1812.0,355.0,81.0,18.0,212.0,228.0,166.0,22.0,369.0,361.0,18.0,0.0,67.0,545.0,15.0,265.0,187.0,2284.0,72.0,24.0,402.0,0.0,27.0,246.0,0.0,800.0,224.0,504.0,2852.0,903.0,31199.0,0.0,13231.0,193.0,3738.0,923.0,88698.0,91.0,1040.0,5.0,779.0,39.0,336.0,29840.0,81.0,9030.0,53.0,948.0,9.0,36.0,0.0,0.0,881.0,1797.0,1301.0,6354.0,397.0,246.0,1050.0,739.0,3517.0,3988.0,143.0,47.0,450.0,187.0,0.0,3769.0,0.0,24.0,102.0,127.0,55.0,358.0,0.0,0.0,18.0,7.0,29.0,23.0,81.0,2406.0,539.0,2426.0,966.0,175.0,391.0,1324.0,318.0,0.0,0.0,88.0,2.0,0.0,7.0,65.0,107.0,11.0,0.0,38.0,0.0,115.0,170304.0
123,649,Evansville,872548.0,53.0,15.0,140.0,243549.0,1068.0,107.0,22.0,55.0,371.0,43.0,170.0,47.0,82.0,171.0,24.0,12.0,88.0,322.0,0.0,349.0,141.0,4951.0,50.0,26.0,727.0,0.0,77.0,152.0,0.0,561.0,204.0,436.0,3080.0,1425.0,112120.0,0.0,27087.0,204.0,6789.0,1006.0,125761.0,46.0,1010.0,14.0,689.0,9.0,200.0,69048.0,58.0,9843.0,34.0,262.0,46.0,8.0,0.0,13.0,783.0,1852.0,625.0,4373.0,421.0,207.0,1056.0,980.0,11785.0,12099.0,144.0,70.0,131.0,24.0,0.0,4450.0,48.0,359.0,131.0,8.0,17.0,182.0,142.0,0.0,58.0,90.0,0.0,18.0,0.0,3160.0,237.0,1742.0,1308.0,52.0,857.0,2279.0,1677.0,0.0,14.0,0.0,0.0,128.0,23.0,520.0,604.0,0.0,9.0,348.0,31.0,134.0,213802.0
124,650,Oklahoma City,1724937.0,32.0,149.0,1.0,208331.0,6693.0,118.0,339.0,258.0,1925.0,603.0,81.0,273.0,1002.0,2094.0,246.0,13.0,70.0,610.0,61.0,489.0,568.0,9007.0,322.0,471.0,1414.0,0.0,237.0,178.0,0.0,7315.0,1711.0,1458.0,8436.0,2292.0,102088.0,30.0,45004.0,494.0,9675.0,2717.0,133689.0,141.0,1233.0,0.0,1174.0,113.0,3803.0,87039.0,312.0,19982.0,83.0,559.0,31.0,46.0,0.0,0.0,2608.0,7623.0,614.0,8057.0,1850.0,409.0,2649.0,3257.0,12692.0,18027.0,186.0,177.0,309.0,272.0,0.0,17801.0,20.0,990.0,905.0,872.0,233.0,2543.0,240.0,4.0,0.0,244.0,92.0,217.0,38.0,10916.0,487.0,3674.0,975.0,396.0,1614.0,3052.0,3539.0,126.0,122.0,251.0,0.0,20.0,1027.0,652.0,926.0,287.0,14.0,114.0,0.0,241.0,976598.0
